system:index,Lat,Long,Z,.geo
000000000000000004fb,-25.509,-48.153,-14.058323,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.509152641841514]}"
000000000000000004fc,-25.509,-48.16,-13.703341,"{""type"":""Point"",""coordinates"":[-48.160088394940026,-25.509152641841514]}"
000000000000000004fd,-25.509,-48.158,-13.988042,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.509152641841514]}"
000000000000000004fe,-25.509,-48.387,-10.105212,"{""type"":""Point"",""coordinates"":[-48.3874891713626,-25.509152641841514]}"
000000000000000004ff,-25.509,-48.385,-11.22113,"{""type"":""Point"",""coordinates"":[-48.384960861065295,-25.509152641841514]}"
00000000000000000500,-25.509,-48.393,-9.5890482,"{""type"":""Point"",""coordinates"":[-48.392541332856155,-25.509152641841514]}"
00000000000000000501,-25.509,-48.39,-9.480838,"{""type"":""Point"",""coordinates"":[-48.39001748165991,-25.509152641841514]}"
00000000000000000502,-25.509,-48.382,-9.8206519,"{""type"":""Point"",""coordinates"":[-48.38243700986905,-25.509152641841514]}"
00000000000000000503,-25.509,-48.38,-9.7270779,"{""type"":""Point"",""coordinates"":[-48.37990869957175,-25.509152641841514]}"
00000000000000000504,-25.509,-48.428,-8.5478316,"{""type"":""Point"",""coordinates"":[-48.427915381513145,-25.509152641841514]}"
00000000000000000505,-25.509,-48.425,-9.9032664,"{""type"":""Point"",""coordinates"":[-48.425387071215845,-25.509152641841514]}"
00000000000000000506,-25.509,-48.433,-9.1492851,"{""type"":""Point"",""coordinates"":[-48.43296754300669,-25.509152641841514]}"
00000000000000000507,-25.509,-48.43,-9.6120463,"{""type"":""Point"",""coordinates"":[-48.43044369181045,-25.509152641841514]}"
00000000000000000508,-25.509,-48.418,-9.134457,"{""type"":""Point"",""coordinates"":[-48.417806599424985,-25.509152641841514]}"
00000000000000000509,-25.509,-48.415,-9.3843471,"{""type"":""Point"",""coordinates"":[-48.41528274822874,-25.509152641841514]}"
0000000000000000050a,-25.509,-48.423,-9.2350173,"{""type"":""Point"",""coordinates"":[-48.422863220019586,-25.509152641841514]}"
0000000000000000050b,-25.509,-48.42,-8.9103612,"{""type"":""Point"",""coordinates"":[-48.420334909722285,-25.509152641841514]}"
0000000000000000050c,-25.509,-48.408,-9.8932613,"{""type"":""Point"",""coordinates"":[-48.407702276437874,-25.509152641841514]}"
0000000000000000050d,-25.509,-48.405,-11.252849,"{""type"":""Point"",""coordinates"":[-48.40517396614058,-25.50915264184151]}"
0000000000000000050e,-25.509,-48.413,-9.1897941,"{""type"":""Point"",""coordinates"":[-48.41275443793143,-25.509152641841514]}"
0000000000000000050f,-25.509,-48.41,-9.367887,"{""type"":""Point"",""coordinates"":[-48.41023058673518,-25.509152641841514]}"
00000000000000000510,-25.509,-48.398,-9.9776301,"{""type"":""Point"",""coordinates"":[-48.397593494349714,-25.509152641841514]}"
00000000000000000511,-25.509,-48.395,-9.6193052,"{""type"":""Point"",""coordinates"":[-48.39506964315346,-25.50915264184151]}"
00000000000000000512,-25.509,-48.403,-11.053086,"{""type"":""Point"",""coordinates"":[-48.40265011494432,-25.509152641841514]}"
00000000000000000513,-25.509,-48.4,-9.7364597,"{""type"":""Point"",""coordinates"":[-48.40012180464702,-25.509152641841514]}"
00000000000000000514,-25.509,-48.307,-9.37177,"{""type"":""Point"",""coordinates"":[-48.30663675106152,-25.509152641841514]}"
00000000000000000515,-25.509,-48.304,-11.551988,"{""type"":""Point"",""coordinates"":[-48.304108440764224,-25.509152641841514]}"
00000000000000000516,-25.509,-48.312,-6.8211266,"{""type"":""Point"",""coordinates"":[-48.31168891255508,-25.509152641841514]}"
00000000000000000517,-25.509,-48.309,-6.5316236,"{""type"":""Point"",""coordinates"":[-48.30916060225777,-25.50915264184151]}"
00000000000000000518,-25.509,-48.297,-10.209727,"{""type"":""Point"",""coordinates"":[-48.296527968973365,-25.509152641841514]}"
00000000000000000519,-25.509,-48.294,-7.6035405,"{""type"":""Point"",""coordinates"":[-48.29400411777712,-25.509152641841514]}"
0000000000000000051a,-25.509,-48.302,-13.839333,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.50915264184151]}"
0000000000000000051b,-25.509,-48.299,-20.269075,"{""type"":""Point"",""coordinates"":[-48.299056279270665,-25.509152641841514]}"
0000000000000000051c,-25.509,-48.286,-8.3335601,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.509152641841514]}"
0000000000000000051d,-25.509,-48.284,-8.8615992,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.509152641841514]}"
0000000000000000051e,-25.509,-48.291,-8.8046435,"{""type"":""Point"",""coordinates"":[-48.2914758074798,-25.509152641841514]}"
0000000000000000051f,-25.509,-48.289,-8.8660709,"{""type"":""Point"",""coordinates"":[-48.2889474971825,-25.509152641841514]}"
00000000000000000520,-25.509,-48.276,-9.1346894,"{""type"":""Point"",""coordinates"":[-48.2763148638981,-25.509152641841514]}"
00000000000000000521,-25.509,-48.274,-9.3841616,"{""type"":""Point"",""coordinates"":[-48.27379101270184,-25.509152641841514]}"
00000000000000000522,-25.509,-48.281,-9.4587999,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.509152641841514]}"
00000000000000000523,-25.509,-48.279,-7.6292808,"{""type"":""Point"",""coordinates"":[-48.2788431741954,-25.509152641841514]}"
00000000000000000524,-25.509,-48.314,-7.7236382,"{""type"":""Point"",""coordinates"":[-48.314217222852385,-25.509152641841514]}"
000000000000000004ae,-25.507,-48.147,-14.090473,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.506646627049477]}"
000000000000000004af,-25.507,-48.145,-14.087048,"{""type"":""Point"",""coordinates"":[-48.144927451358306,-25.50664662704948]}"
000000000000000004b1,-25.507,-48.183,-11.962022,"{""type"":""Point"",""coordinates"":[-48.1828298103126,-25.506646627049477]}"
000000000000000004b2,-25.507,-48.18,-12.013288,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.506646627049477]}"
000000000000000004b3,-25.507,-48.188,-11.649747,"{""type"":""Point"",""coordinates"":[-48.187881971806156,-25.50664662704948]}"
000000000000000004b4,-25.507,-48.185,-11.852345,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.506646627049477]}"
000000000000000004b5,-25.507,-48.173,-11.657179,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.50664662704948]}"
000000000000000004b6,-25.507,-48.17,-11.031814,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.506646627049477]}"
000000000000000004b7,-25.507,-48.178,-12.0072,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.506646627049477]}"
000000000000000004b8,-25.507,-48.175,-11.913815,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.50664662704948]}"
000000000000000004b9,-25.507,-48.163,-12.972701,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.506646627049477]}"
000000000000000004ba,-25.507,-48.16,-13.512048,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.50664662704948]}"
000000000000000004bb,-25.507,-48.168,-11.57528,"{""type"":""Point"",""coordinates"":[-48.16766886673088,-25.50664662704948]}"
000000000000000004bc,-25.507,-48.165,-12.328986,"{""type"":""Point"",""coordinates"":[-48.16514055643357,-25.506646627049477]}"
000000000000000004bd,-25.507,-48.153,-13.901149,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.50664662704948]}"
000000000000000004be,-25.507,-48.15,-14.46283,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.506646627049477]}"
000000000000000004bf,-25.507,-48.158,-13.803441,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.506646627049477]}"
000000000000000004c0,-25.507,-48.155,-13.748537,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.50664662704948]}"
00000000000000000525,-25.507,-48.628,-6.699153,"{""type"":""Point"",""coordinates"":[-48.627522581069606,-25.506646627049477]}"
00000000000000000526,-25.507,-48.625,-6.6207154,"{""type"":""Point"",""coordinates"":[-48.624994270772284,-25.50664662704948]}"
00000000000000000527,-25.507,-48.63,-6.7889745,"{""type"":""Point"",""coordinates"":[-48.63004643226584,-25.506646627049477]}"
00000000000000000528,-25.507,-48.617,-6.5056681,"{""type"":""Point"",""coordinates"":[-48.61741379898143,-25.506646627049477]}"
00000000000000000529,-25.507,-48.615,-6.5351987,"{""type"":""Point"",""coordinates"":[-48.61488994778518,-25.506646627049477]}"
0000000000000000052a,-25.507,-48.622,-6.5572111,"{""type"":""Point"",""coordinates"":[-48.62247041957604,-25.506646627049477]}"
0000000000000000052b,-25.507,-48.62,-6.5161692,"{""type"":""Point"",""coordinates"":[-48.61994210927874,-25.50664662704948]}"
0000000000000000052c,-25.507,-48.607,-6.8582097,"{""type"":""Point"",""coordinates"":[-48.60730947599433,-25.506646627049477]}"
0000000000000000052d,-25.507,-48.605,-6.9716411,"{""type"":""Point"",""coordinates"":[-48.60478116569702,-25.50664662704948]}"
0000000000000000052e,-25.507,-48.612,-6.6188825,"{""type"":""Point"",""coordinates"":[-48.61236163748788,-25.506646627049477]}"
0000000000000000052f,-25.507,-48.61,-6.7385472,"{""type"":""Point"",""coordinates"":[-48.60983332719058,-25.50664662704948]}"
00000000000000000530,-25.507,-48.597,-7.4101295,"{""type"":""Point"",""coordinates"":[-48.59720069390615,-25.50664662704948]}"
00000000000000000531,-25.507,-48.595,-7.690291,"{""type"":""Point"",""coordinates"":[-48.594676842709916,-25.506646627049477]}"
00000000000000000532,-25.507,-48.602,-7.091068,"{""type"":""Point"",""coordinates"":[-48.60225731450077,-25.50664662704948]}"
00000000000000000533,-25.507,-48.6,-7.2292084,"{""type"":""Point"",""coordinates"":[-48.59972900420346,-25.506646627049477]}"
00000000000000000534,-25.507,-48.547,-7.8388208,"{""type"":""Point"",""coordinates"":[-48.54667016076852,-25.506646627049477]}"
00000000000000000535,-25.507,-48.544,-7.8225134,"{""type"":""Point"",""coordinates"":[-48.54414185047121,-25.50664662704948]}"
00000000000000000536,-25.507,-48.552,-7.9333922,"{""type"":""Point"",""coordinates"":[-48.551722322262066,-25.50664662704948]}"
00000000000000000537,-25.507,-48.549,-7.8775443,"{""type"":""Point"",""coordinates"":[-48.549194011964765,-25.506646627049477]}"
00000000000000000538,-25.507,-48.542,-7.8238504,"{""type"":""Point"",""coordinates"":[-48.541613540173906,-25.506646627049477]}"
00000000000000000539,-25.507,-48.587,-8.2060634,"{""type"":""Point"",""coordinates"":[-48.58709637091906,-25.506646627049477]}"
0000000000000000053a,-25.507,-48.585,-7.8947772,"{""type"":""Point"",""coordinates"":[-48.58456806062175,-25.50664662704948]}"
0000000000000000053b,-25.507,-48.592,-8.1106105,"{""type"":""Point"",""coordinates"":[-48.59214853241261,-25.50664662704948]}"
0000000000000000053c,-25.507,-48.59,-8.4073252,"{""type"":""Point"",""coordinates"":[-48.5896202221153,-25.506646627049477]}"
0000000000000000053d,-25.507,-48.577,-7.5806769,"{""type"":""Point"",""coordinates"":[-48.57698758883089,-25.506646627049477]}"
0000000000000000053e,-25.507,-48.574,-7.5168648,"{""type"":""Point"",""coordinates"":[-48.574463737634645,-25.506646627049477]}"
0000000000000000053f,-25.507,-48.582,-7.7245529,"{""type"":""Point"",""coordinates"":[-48.58203975032445,-25.50664662704948]}"
00000000000000000540,-25.507,-48.58,-7.6438901,"{""type"":""Point"",""coordinates"":[-48.579515899128204,-25.506646627049477]}"
00000000000000000541,-25.507,-48.567,-7.3649357,"{""type"":""Point"",""coordinates"":[-48.566883265843785,-25.50664662704948]}"
00000000000000000542,-25.507,-48.564,-7.589508,"{""type"":""Point"",""coordinates"":[-48.564354955546484,-25.506646627049477]}"
00000000000000000543,-25.507,-48.572,-7.4237299,"{""type"":""Point"",""coordinates"":[-48.57193542733734,-25.506646627049477]}"
00000000000000000544,-25.507,-48.569,-7.2446356,"{""type"":""Point"",""coordinates"":[-48.569407117040036,-25.50664662704948]}"
00000000000000000545,-25.507,-48.557,-7.9584187,"{""type"":""Point"",""coordinates"":[-48.556774483755625,-25.506646627049477]}"
00000000000000000546,-25.507,-48.554,-7.9764995,"{""type"":""Point"",""coordinates"":[-48.55425063255937,-25.506646627049477]}"
00000000000000000547,-25.507,-48.562,-7.742104,"{""type"":""Point"",""coordinates"":[-48.56182664524918,-25.50664662704948]}"
00000000000000000548,-25.507,-48.559,-7.8688395,"{""type"":""Point"",""coordinates"":[-48.559302794052925,-25.50664662704948]}"
0000000000000000057a,-25.507,-48.304,-10.005872,"{""type"":""Point"",""coordinates"":[-48.30410844076422,-25.50664662704948]}"
0000000000000000057b,-25.507,-48.302,-14.182401,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.506646627049477]}"
0000000000000000057c,-25.507,-48.309,-8.7948254,"{""type"":""Point"",""coordinates"":[-48.30916060225777,-25.50664662704948]}"
0000000000000000057d,-25.507,-48.307,-11.610484,"{""type"":""Point"",""coordinates"":[-48.30663675106152,-25.50664662704948]}"
0000000000000000057e,-25.507,-48.294,-7.9063413,"{""type"":""Point"",""coordinates"":[-48.29400411777711,-25.50664662704948]}"
0000000000000000057f,-25.507,-48.291,-9.1557444,"{""type"":""Point"",""coordinates"":[-48.291475807479806,-25.50664662704948]}"
00000000000000000580,-25.507,-48.299,-12.961456,"{""type"":""Point"",""coordinates"":[-48.299056279270665,-25.506646627049477]}"
00000000000000000581,-25.507,-48.297,-10.283269,"{""type"":""Point"",""coordinates"":[-48.296527968973365,-25.50664662704948]}"
00000000000000000582,-25.507,-48.284,-12.345583,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.50664662704948]}"
00000000000000000583,-25.507,-48.281,-11.117197,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.506646627049477]}"
00000000000000000584,-25.507,-48.289,-9.8027678,"{""type"":""Point"",""coordinates"":[-48.288947497182505,-25.50664662704948]}"
00000000000000000585,-25.507,-48.286,-12.372708,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.506646627049477]}"
00000000000000000586,-25.507,-48.274,-11.318618,"{""type"":""Point"",""coordinates"":[-48.27379101270185,-25.50664662704948]}"
00000000000000000587,-25.507,-48.271,-10.490768,"{""type"":""Point"",""coordinates"":[-48.271262702404535,-25.506646627049477]}"
00000000000000000588,-25.507,-48.279,-10.751899,"{""type"":""Point"",""coordinates"":[-48.2788431741954,-25.50664662704948]}"
00000000000000000589,-25.507,-48.276,-12.237616,"{""type"":""Point"",""coordinates"":[-48.2763148638981,-25.50664662704948]}"
0000000000000000058a,-25.507,-48.314,-3.8812985,"{""type"":""Point"",""coordinates"":[-48.314217222852385,-25.50664662704948]}"
0000000000000000058b,-25.507,-48.312,-4.9292692,"{""type"":""Point"",""coordinates"":[-48.31168891255508,-25.506646627049477]}"
0000000000000000058c,-25.507,-48.223,-9.0209876,"{""type"":""Point"",""coordinates"":[-48.22325602046314,-25.50664662704948]}"
0000000000000000058d,-25.507,-48.221,-9.4157953,"{""type"":""Point"",""coordinates"":[-48.22072771016583,-25.50664662704948]}"
0000000000000000058e,-25.507,-48.228,-8.9103172,"{""type"":""Point"",""coordinates"":[-48.2283081819567,-25.50664662704948]}"
0000000000000000058f,-25.507,-48.226,-8.7442131,"{""type"":""Point"",""coordinates"":[-48.22578433076044,-25.50664662704948]}"
00000000000000000590,-25.507,-48.213,-9.7954316,"{""type"":""Point"",""coordinates"":[-48.21314723837499,-25.506646627049477]}"
00000000000000000591,-25.507,-48.211,-10.045934,"{""type"":""Point"",""coordinates"":[-48.21062338717873,-25.50664662704948]}"
00000000000000000592,-25.507,-48.218,-9.5495313,"{""type"":""Point"",""coordinates"":[-48.21820385896959,-25.50664662704948]}"
00000000000000000593,-25.507,-48.216,-9.6115183,"{""type"":""Point"",""coordinates"":[-48.21567554867228,-25.50664662704948]}"
00000000000000000594,-25.507,-48.203,-10.70591,"{""type"":""Point"",""coordinates"":[-48.20304291538786,-25.50664662704948]}"
00000000000000000595,-25.507,-48.201,-10.853563,"{""type"":""Point"",""coordinates"":[-48.20051460509056,-25.506646627049477]}"
00000000000000000596,-25.507,-48.208,-10.25805,"{""type"":""Point"",""coordinates"":[-48.20809507688143,-25.506646627049477]}"
00000000000000000597,-25.507,-48.206,-10.481719,"{""type"":""Point"",""coordinates"":[-48.20556676658413,-25.506646627049477]}"
00000000000000000598,-25.507,-48.193,-9.8932406,"{""type"":""Point"",""coordinates"":[-48.192934133299715,-25.50664662704948]}"
00000000000000000599,-25.507,-48.19,-11.197122,"{""type"":""Point"",""coordinates"":[-48.19041028210346,-25.506646627049477]}"
0000000000000000059a,-25.507,-48.198,-10.849973,"{""type"":""Point"",""coordinates"":[-48.197990753894324,-25.506646627049477]}"
0000000000000000059b,-25.507,-48.195,-10.307675,"{""type"":""Point"",""coordinates"":[-48.195462443597016,-25.506646627049477]}"
0000000000000000059c,-25.507,-48.264,-10.212905,"{""type"":""Point"",""coordinates"":[-48.26368223061368,-25.50664662704948]}"
0000000000000000059d,-25.507,-48.261,-9.5831855,"{""type"":""Point"",""coordinates"":[-48.261153920316374,-25.50664662704948]}"
0000000000000000059e,-25.507,-48.269,-10.443999,"{""type"":""Point"",""coordinates"":[-48.268734392107234,-25.50664662704948]}"
0000000000000000059f,-25.507,-48.266,-10.399402,"{""type"":""Point"",""coordinates"":[-48.26621054091099,-25.506646627049477]}"
000000000000000005a0,-25.507,-48.254,-9.0444835,"{""type"":""Point"",""coordinates"":[-48.253573448525515,-25.506646627049477]}"
000000000000000005a1,-25.507,-48.251,-9.3347422,"{""type"":""Point"",""coordinates"":[-48.25104959732926,-25.50664662704948]}"
000000000000000005a2,-25.507,-48.259,-9.8213762,"{""type"":""Point"",""coordinates"":[-48.25863006912012,-25.506646627049477]}"
000000000000000005a3,-25.507,-48.256,-8.9150257,"{""type"":""Point"",""coordinates"":[-48.25610175882282,-25.506646627049477]}"
000000000000000005a4,-25.507,-48.243,-8.6176372,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.50664662704948]}"
000000000000000005a5,-25.507,-48.241,-8.4572432,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.50664662704948]}"
